Num_Muestra,Meñique_%,Pulgar_%,Índice_%,Corazón_%,Anular_%,Acel_X,Acel_Y,Acel_Z,Gesto
11,88,53,75,48,100,-1.403,-2.0399,3.2178,buenos_dias
11,84,48,73,44,100,-4.5705,-3.4069,4.4939,buenos_dias
11,69,35,69,32,100,-5.1667,-2.1165,6.4787,buenos_dias
11,14,2,13,0,27,-4.5945,-3.0071,5.2768,buenos_dias
11,0,0,0,0,0,-2.6839,-9.9814,2.5857,buenos_dias
11,0,0,0,0,0,-3.371,-13.8169,-1.0247,buenos_dias
11,22,0,15,0,47,-3.0622,-7.9775,0.1724,buenos_dias
11,72,20,74,30,100,-1.8483,-5.8562,1.901,buenos_dias
11,90,41,90,53,100,-4.1994,-11.813,3.7613,buenos_dias
11,97,55,94,63,100,-3.1627,-16.587,5.272,buenos_dias
11,95,51,92,62,100,-2.9257,-10.9607,2.8802,buenos_dias
11,92,47,89,55,100,-4.9225,-7.5681,3.3016,buenos_dias
11,38,0,71,7,91,-2.2745,-0.5243,6.4596,buenos_dias
12,0,24,0,0,5,10.331,-10.386,8.9376,buenos_dias
12,0,32,0,0,9,11.248,-15.5432,8.5281,buenos_dias
12,45,38,51,18,95,7.3837,-13.4339,5.3056,buenos_dias
12,84,34,74,46,100,1.5778,-9.5505,2.1069,buenos_dias
12,92,38,77,56,100,0.3089,-6.4811,1.245,buenos_dias
12,89,38,74,56,100,-1.3001,-3.9049,3.1292,buenos_dias
12,86,42,72,54,100,-4.0845,-3.6631,4.7309,buenos_dias
12,81,38,70,50,100,-5.4085,-5.0781,6.3159,buenos_dias
12,50,21,46,15,83,-4.3862,-2.7126,6.0908,buenos_dias
12,0,0,0,0,3,-6.541,-6.2082,3.4548,buenos_dias
12,0,0,0,0,0,-3.9456,-10.2831,0.9553,buenos_dias
12,0,0,0,0,0,-3.7278,-11.3389,0.2418,buenos_dias
12,0,0,0,0,1,-2.7581,-8.4635,1.6209,buenos_dias
12,57,7,60,12,88,-1.4198,-6.2824,-0.0862,buenos_dias
12,79,20,80,41,100,-1.968,-8.7245,1.8914,buenos_dias
12,92,52,91,60,100,-0.0359,-18.7011,6.596,buenos_dias
12,92,53,91,63,100,-0.9194,-12.8257,4.5633,buenos_dias
12,92,48,88,60,100,-2.7414,-10.7452,3.7397,buenos_dias
12,82,22,82,45,100,-4.2329,-7.3263,6.0501,buenos_dias
12,9,0,0,0,17,-5.8586,-3.9433,3.1771,buenos_dias
13,16,12,22,0,50,9.4451,-2.8299,-0.3304,buenos_dias
13,17,12,23,0,50,9.5002,-2.9664,-0.1125,buenos_dias
13,16,15,22,0,48,9.9814,-3.869,0.7661,buenos_dias
13,15,25,23,0,50,11.7316,-10.1849,1.1708,buenos_dias
13,49,44,62,16,99,9.9503,-12.9215,0.9529,buenos_dias
13,86,57,81,46,100,5.5067,-10.0748,0.8667,buenos_dias
13,96,59,84,56,100,1.3767,-7.3885,0.996,buenos_dias
13,92,53,80,53,100,-1.1372,-3.1244,2.8922,buenos_dias
13,88,55,77,49,100,-2.8826,-2.1213,4.944,buenos_dias
13,85,50,75,47,100,-4.865,-3.8595,6.5146,buenos_dias
13,52,33,51,7,86,-3.3351,-1.0606,5.9687,buenos_dias
13,0,0,0,0,0,-5.102,-5.4516,3.7397,buenos_dias
13,0,0,0,0,0,-3.9193,-14.5903,-0.4956,buenos_dias
13,0,0,0,0,0,-4.0749,-9.2464,0.8882,buenos_dias
13,50,0,32,0,75,-3.0526,-6.4787,1.6017,buenos_dias
13,86,36,85,47,100,-3.6512,-6.5505,5.1116,buenos_dias
13,97,58,94,63,100,-3.9121,-14.0372,6.0717,buenos_dias
13,96,57,91,62,100,-4.1827,-11.0684,5.782,buenos_dias
13,91,41,87,52,100,-5.3798,-6.5362,5.1787,buenos_dias
13,52,0,67,13,87,-3.9983,-2.296,4.3263,buenos_dias
14,18,15,21,0,50,9.4499,-2.4517,-0.8236,buenos_dias
14,18,14,21,0,50,9.9288,-2.5498,-1.0247,buenos_dias
14,18,12,21,0,50,9.7037,-2.8419,-0.7111,buenos_dias
14,16,15,20,0,50,10.6446,-4.0701,0.4262,buenos_dias
14,13,34,24,0,52,11.3844,-9.2129,1.075,buenos_dias
14,55,49,72,26,100,9.9264,-12.3661,0.1987,buenos_dias
14,91,63,86,52,100,5.193,-10.7141,0.7135,buenos_dias
14,89,55,82,51,100,1.7573,-6.5984,1.5658,buenos_dias
14,84,43,78,46,100,-0.747,-2.7581,3.3399,buenos_dias
14,82,52,76,46,100,-3.5674,-3.3112,4.6615,buenos_dias
14,78,46,75,42,100,-5.126,-2.047,6.2082,buenos_dias
14,7,35,33,0,65,-3.2609,-0.0455,5.849,buenos_dias
14,0,0,0,0,0,-0.8619,-8.8657,4.6208,buenos_dias
14,0,0,0,0,0,-0.8308,-17.176,-0.8882,buenos_dias
14,0,0,0,0,0,-1.6999,-9.2632,2.2338,buenos_dias
14,30,0,19,0,57,-3.4117,-7.8075,1.4772,buenos_dias
14,78,26,81,39,100,-3.9073,-2.5474,4.1108,buenos_dias
14,95,56,94,61,100,-2.2386,-9.1339,4.8937,buenos_dias
14,97,60,94,66,100,-2.2984,-13.9965,5.3151,buenos_dias
14,94,58,92,63,100,-3.7637,-11.8034,5.375,buenos_dias
15,17,14,19,0,50,9.7827,-2.3176,-0.9002,buenos_dias
15,17,12,19,0,50,9.5146,-2.6576,-0.8643,buenos_dias
15,17,13,19,0,50,9.505,-2.7892,-0.7997,buenos_dias
15,17,16,19,0,50,10.4842,-3.2777,0.2945,buenos_dias
15,13,24,15,0,45,11.1809,-9.0668,1.0319,buenos_dias
15,12,33,21,0,50,11.6789,-11.1785,0.3424,buenos_dias
15,45,40,64,16,100,6.3063,-10.7021,-0.2298,buenos_dias
15,92,61,87,53,100,1.245,-8.0828,1.5538,buenos_dias
15,97,60,87,58,100,-1.4174,-2.0159,2.9449,buenos_dias
15,93,58,83,55,100,-2.7078,-3.0023,4.1132,buenos_dias
15,87,52,80,50,100,-4.8794,-2.976,5.5354,buenos_dias
15,60,35,66,19,100,-3.7397,-1.3982,6.2321,buenos_dias
15,0,0,0,0,1,-5.0637,-3.5219,4.2186,buenos_dias
15,0,0,0,0,0,-3.3543,-12.9431,0.2107,buenos_dias
15,0,0,0,0,0,-3.371,-7.9823,2.3439,buenos_dias
15,41,0,29,0,67,-3.4261,-7.3813,1.4365,buenos_dias
15,82,27,84,44,100,-3.5243,-5.43,4.0031,buenos_dias
15,96,60,95,63,100,-3.0335,-13.1801,5.5593,buenos_dias
15,97,62,93,65,100,-3.5147,-12.4714,5.4253,buenos_dias
15,95,58,91,61,100,-3.3543,-8.3821,5.612,buenos_dias
16,17,12,19,0,49,9.6678,-3.0646,-0.7422,buenos_dias
16,17,12,19,0,49,9.5313,-2.8132,-0.8068,buenos_dias
16,17,12,19,0,49,9.5385,-2.6815,-0.7015,buenos_dias
16,16,15,19,0,48,11.0373,-3.8595,0.747,buenos_dias
16,18,34,30,0,59,12.5384,-9.5146,1.7047,buenos_dias
16,61,53,70,27,100,9.0573,-12.7779,0.4046,buenos_dias
16,93,64,86,54,100,3.5721,-9.7468,0.1053,buenos_dias
16,99,64,87,60,100,0.17,-4.786,0.9816,buenos_dias
16,96,60,83,58,100,-1.5897,-2.1284,3.2082,buenos_dias
16,92,61,81,55,100,-3.9935,-3.6655,5.3486,buenos_dias
16,74,42,74,38,100,-4.4436,-1.4293,7.1012,buenos_dias
16,0,0,0,0,3,-6.6559,-3.2896,3.711,buenos_dias
16,0,0,0,0,0,-4.1468,-12.2655,0.3783,buenos_dias
16,0,0,0,0,0,-4.6615,-8.1882,1.6041,buenos_dias
16,28,0,7,0,46,-3.383,-5.9089,1.1205,buenos_dias
16,64,8,72,23,100,-2.818,-7.2568,2.3008,buenos_dias
16,92,41,91,55,100,-2.6073,-15.9095,5.2553,buenos_dias
16,97,55,93,64,100,-4.3503,-15.4953,4.3455,buenos_dias
16,93,37,89,56,100,-3.486,-9.6702,3.6679,buenos_dias
16,12,0,12,0,29,-5.4588,-5.6767,3.6224,buenos_dias
17,17,12,18,0,48,9.7899,-2.8347,-0.5602,buenos_dias
17,17,21,24,0,57,12.3852,-7.0749,0.2538,buenos_dias
17,61,52,70,24,100,11.6238,-11.8274,1.9321,buenos_dias
17,90,63,84,51,100,6.9001,-10.7164,1.2139,buenos_dias
17,95,64,85,58,100,1.7526,-7.5226,-0.1437,buenos_dias
17,91,53,79,55,100,-0.9337,-3.2394,2.0686,buenos_dias
17,86,48,76,50,100,-2.2649,-3.6775,3.7661,buenos_dias
17,82,44,73,45,100,-4.6543,-2.0159,6.1268,buenos_dias
17,52,29,38,0,74,-4.1348,-3.4141,5.5641,buenos_dias
17,0,0,0,0,0,-4.6256,-7.8314,3.3782,buenos_dias
17,0,0,0,0,0,-4.197,-13.0221,0.1125,buenos_dias
17,0,0,0,0,1,-3.3447,-7.3765,1.7885,buenos_dias
17,60,4,51,15,95,-4.0486,-6.517,1.1301,buenos_dias
17,89,45,87,52,100,-5.9256,-10.5752,5.387,buenos_dias
17,99,66,95,64,100,-4.7238,-15.3516,6.8091,buenos_dias
17,98,64,93,62,100,-4.4029,-8.2408,4.9081,buenos_dias
17,95,51,89,53,100,-4.9536,-4.0199,4.8363,buenos_dias
17,9,0,10,0,25,-6.1316,-2.5474,4.7046,buenos_dias
17,0,0,0,0,0,-4.9536,-3.2777,2.8323,buenos_dias
17,0,0,0,0,0,-5.4564,-4.13,2.6911,buenos_dias
18,13,16,15,0,50,10.6518,-3.9887,0.4262,buenos_dias
18,14,18,14,0,47,10.8314,-9.6367,1.5323,buenos_dias
18,14,11,16,0,45,9.1051,-12.074,1.64,buenos_dias
18,44,18,47,8,84,3.5578,-13.4219,0.1891,buenos_dias
18,100,68,92,65,100,2.6264,-6.8019,1.1588,buenos_dias
18,100,84,96,71,100,0.3304,-2.4086,3.3854,buenos_dias
18,100,88,94,69,100,-5.8059,-3.2274,4.865,buenos_dias
18,98,81,92,63,100,-3.8211,-1.0702,8.1714,buenos_dias
18,51,0,9,0,50,-6.7373,-1.1899,5.1691,buenos_dias
18,0,0,0,0,0,-5.1044,-8.3462,1.2761,buenos_dias
18,0,0,0,0,0,-4.5442,-11.2551,-0.1532,buenos_dias
18,0,0,0,0,0,-4.3239,-7.9368,1.8196,buenos_dias
18,74,16,77,33,100,-5.6958,-10.7715,2.8635,buenos_dias
18,100,74,97,66,100,-5.6407,-10.7835,9.3613,buenos_dias
18,100,77,96,66,100,-4.9416,-7.2161,7.1898,buenos_dias
18,92,73,92,53,100,-5.0326,-3.213,7.6567,buenos_dias
18,0,0,0,0,5,-9.7372,-3.7062,3.2561,buenos_dias
18,0,0,0,0,0,-4.7262,-1.7885,3.1029,buenos_dias
18,0,0,0,0,0,-5.0494,-0.9697,3.735,buenos_dias
18,0,0,0,0,0,-5.7006,-2.4349,4.7908,buenos_dias
19,13,11,11,0,44,9.5289,-3.8379,-0.1772,buenos_dias
19,13,11,13,0,43,9.5912,-3.9672,0.2155,buenos_dias
19,12,15,10,0,43,10.5704,-5.6264,1.7645,buenos_dias
19,30,39,42,0,69,11.3174,-12.6629,2.0423,buenos_dias
19,76,60,79,41,100,7.252,-10.9056,0.996,buenos_dias
19,98,70,89,60,100,1.7238,-8.3606,-0.1077,buenos_dias
19,100,74,88,62,100,-0.2179,-1.5227,2.0566,buenos_dias
19,97,75,85,60,100,-2.7749,-2.5833,4.4245,buenos_dias
19,93,68,81,55,100,-5.3271,-3.0789,5.9089,buenos_dias
19,61,40,54,4,89,-2.083,-1.1684,8.8705,buenos_dias
19,0,0,0,0,0,-4.9177,-5.9879,3.5123,buenos_dias
19,0,0,0,0,0,-4.5729,-11.2982,0.6967,buenos_dias
19,0,0,0,0,0,-4.6711,-9.1387,1.0008,buenos_dias
19,49,0,31,0,69,-3.4524,-6.1866,0.3208,buenos_dias
19,86,34,85,44,100,-2.9521,-6.4524,4.1061,buenos_dias
19,100,68,95,65,100,-3.9002,-16.1561,9.2105,buenos_dias
19,100,69,94,66,100,-4.8818,-12.9407,6.3734,buenos_dias
19,95,59,90,57,100,-4.4987,-6.2824,5.2337,buenos_dias
19,8,0,11,0,23,-7.6136,-3.3255,2.0423,buenos_dias
19,0,0,0,0,0,-5.2337,-5.3486,2.241,buenos_dias
20,11,15,12,0,46,9.414,-3.9624,-0.0335,buenos_dias
20,7,16,12,0,44,9.6486,-5.1404,0.6656,buenos_dias
20,5,21,9,0,41,9.8402,-8.4707,1.8603,buenos_dias
20,21,33,44,0,69,10.8577,-13.2351,2.308,buenos_dias
20,77,56,79,42,100,5.363,-9.9264,1.3479,buenos_dias
20,100,71,93,63,100,2.1332,-7.8243,1.5107,buenos_dias
20,100,73,90,64,100,-0.3519,-2.3367,2.6408,buenos_dias
20,97,71,87,62,100,-3.6536,-3.2513,4.9392,buenos_dias
20,91,68,83,55,100,-5.7844,-2.6695,5.7126,buenos_dias
20,68,51,72,35,100,-4.3646,-1.4916,6.8714,buenos_dias
